kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,is_candidate
9291748,K07156.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.926990634,1.639e-06,-1.639e-06,144.4526221,8.66e-05,-8.66e-05,1.368,0.011,-0.023,11.5142,0.00848,-0.00848,394230.0,168.0,-168.0,93.94,8.24,-8.24,566.0,,,24.16,8.02,-6.36,3458.3,1.0,q1_q17_dr25_tce,5191.0,156.0,-156.0,4.615,0.071,-0.044,0.65,0.057,-0.057,295.94705,45.741562,15.538,0
9640921,K07210.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,80.7060641,6.15e-05,-6.15e-05,139.436835,0.000628,-0.000628,0.956,0.045,-0.028,6.8899,0.0512,-0.0512,11852.0,62.0,-62.0,15.47,4.75,-1.58,428.0,,,7.96,7.14,-2.34,268.1,1.0,q1_q17_dr25_tce,6053.0,162.0,-198.0,4.494,0.052,-0.208,0.949,0.291,-0.097,287.96375,46.306911,15.395,0
10597164,K07347.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,4.5638537,0.0001326,-0.0001326,133.2096,0.0279,-0.0279,0.9866,0.002,-0.6946,13.05,1.3,-1.3,71.9,5.2,-5.2,2.97,1.41,-1.56,1533.0,,,1305.08,1967.04,-1049.27,16.8,1.0,q1_q17_dr24_tce,5446.0,196.0,-183.0,3.793,0.51,-0.51,2.39,1.136,-1.257,290.67877,47.845261,13.984,0
12121118,K08235.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,1,0,0,0,495.06538,0.03719,-0.03719,245.567,0.061,-0.061,0.341,0.123,-0.341,21.09,2.6,-2.6,417.0,37.1,-37.1,2.0,0.62,-0.21,236.0,,,0.74,0.68,-0.22,13.2,1.0,q1_q17_dr25_tce,6075.0,180.0,-198.0,4.486,0.05,-0.2,0.969,0.3,-0.1,296.65671,50.68721,14.116,0
10288922,K06078.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,10.157715971,5.072e-06,-5.072e-06,139.442275,0.000396,-0.000396,1.268,1.809,-0.206,2.9526,0.0225,-0.0225,9520.1,67.2,-67.2,42.27,13.08,-4.07,853.0,,,125.42,118.65,-38.51,168.0,1.0,q1_q17_dr25_tce,5993.0,193.0,-241.0,4.489,0.05,-0.212,0.986,0.305,-0.095,297.15894,47.319191,15.589,0
5039129,K02546.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.319677953,6.017e-06,-6.017e-06,132.06143,0.00431,-0.00431,0.62,0.336,-0.4,1.978,0.135,-0.135,100.7,7.0,-7.0,1.13,0.36,-0.14,1843.0,,,2729.71,2484.88,-896.63,17.4,1.0,q1_q17_dr25_tce,6306.0,168.0,-205.0,4.426,0.052,-0.208,1.076,0.335,-0.134,298.34653,40.13979,14.332,0
7662209,K06897.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,14.6494599,0.0002539,-0.0002539,132.1027,0.0128,-0.0128,0.175,0.3078,-0.1748,2.883,0.396,-0.396,221.0,34.5,-34.5,1.0,0.14,-0.09,574.0,,,25.65,12.04,-6.72,7.4,1.0,q1_q17_dr24_tce,5017.0,151.0,-134.0,4.585,0.062,-0.062,0.688,0.098,-0.064,282.79242,43.374859,15.376,0
6929016,K06790.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.733726452,6.056e-06,-6.056e-06,132.02005,0.00795,-0.00795,0.291,0.193,-0.291,2.309,0.282,-0.282,114.6,9.3,-9.3,0.86,0.23,-0.06,1867.0,,,2891.64,2253.61,-677.78,13.8,1.0,q1_q17_dr25_tce,5855.0,158.0,-175.0,4.578,0.033,-0.187,0.797,0.211,-0.056,284.50391,42.46386,15.77,0
8636600,K04478.01,Kepler-1959 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.38671206,2.762e-05,-2.762e-05,131.52991,0.00368,-0.00368,0.015,0.439,-0.015,1.201,0.109,-0.109,223.7,23.9,-23.9,1.19,0.11,-0.13,811.0,,,102.25,36.75,-29.48,11.6,1.0,q1_q17_dr25_tce,5071.0,153.0,-138.0,4.505,0.088,-0.072,0.811,0.08,-0.088,296.02225,44.732658,14.58,1
10965963,K07392.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.64024496,3.83e-07,-3.83e-07,132.775862,4.65e-05,-4.65e-05,0.756,0.01,-0.011,6.03491,0.00213,-0.00213,224330.0,56.0,-56.0,74.4,21.73,-14.45,1114.0,,,364.44,315.41,-156.45,2941.0,1.0,q1_q17_dr25_tce,6085.0,171.0,-193.0,4.293,0.153,-0.187,1.215,0.355,-0.236,286.61066,48.479729,13.881,0
3241662,K06313.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.70332915,1.303e-05,-1.303e-05,132.47294,0.0059,-0.0059,0.307,0.144,-0.307,1.663,0.175,-0.175,98.5,13.3,-13.3,0.86,0.26,-0.08,1420.0,,,965.03,858.81,-263.93,8.9,1.0,q1_q17_dr25_tce,5749.0,153.0,-170.0,4.547,0.036,-0.204,0.864,0.263,-0.082,293.10568,38.37434,15.191,0
6541920,K00157.05,Kepler-11 g,CONFIRMED,CANDIDATE,0.997,0,0,0,0,118.3786735,0.0003167,-0.0003167,287.28744,0.00206,-0.00206,0.011,0.328,-0.01,9.5574,0.0656,-0.0656,1083.3,13.0,-13.0,3.4,0.22,-0.22,376.0,,,4.75,1.08,-0.89,83.1,4.0,q1_q17_dr25_tce,5657.0,113.0,-101.0,4.364,0.055,-0.045,1.046,0.068,-0.068,297.11511,41.909142,13.709,1
2162635,K01032.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1500.1406772,0.0,0.0,176.08226,0.00404,-0.00404,0.9131,0.0068,-0.0081,25.727,0.497,-0.497,4129.9,76.6,-76.6,18.35,5.02,-2.42,206.0,,,0.42,0.31,-0.12,83.3,,,5009.0,81.0,-92.0,3.755,0.091,-0.163,2.283,0.625,-0.301,291.97754,37.532551,13.862,1
5437945,K03791.02,Kepler-460 c,CONFIRMED,CANDIDATE,0.902,0,0,0,0,220.142913,0.001289,-0.001289,245.94139,0.00284,-0.00284,0.023,0.334,-0.023,19.528,0.173,-0.173,1796.4,15.7,-15.7,5.94,1.65,-1.64,389.0,,,5.4,4.38,-2.93,121.2,2.0,q1_q17_dr25_tce,6340.0,171.0,-209.0,4.163,0.246,-0.164,1.393,0.385,-0.385,288.47485,40.65136,13.771,1
5308419,K03887.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.241483276,2.809e-06,-2.809e-06,132.10028,0.00201,-0.00201,1.227,3.02,-0.15,2.195,0.104,-0.104,141.0,5.4,-5.4,27.25,8.59,-3.68,1847.0,,,2761.35,2567.19,-939.96,32.0,1.0,q1_q17_dr25_tce,6140.0,170.0,-191.0,4.394,0.101,-0.203,1.053,0.332,-0.142,299.51083,40.474548,13.482,0
5621294,K06606.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.938905082,4.7e-08,-4.7e-08,131.8411582,4.09e-05,-4.09e-05,0.54,0.005,-0.004,5.00453,0.00216,-0.00216,358890.0,70.6,-70.6,205.64,50.47,-93.82,4281.0,,,79148.54,57817.35,-59569.95,2584.7,1.0,q1_q17_dr25_tce,8615.0,239.0,-376.0,3.784,0.405,-0.108,3.003,0.737,-1.37,292.21927,40.89333,13.613,0
11127479,K02792.01,Kepler-1349 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.12821621,1.115e-05,-1.115e-05,132.48055,0.00426,-0.00426,0.098,0.354,-0.098,3.146,0.106,-0.106,25.9,1.3,-1.3,0.7,0.02,-0.03,1668.0,,,1831.55,199.3,-252.46,22.1,1.0,q1_q17_dr25_tce,5952.0,71.0,-83.0,4.227,0.014,-0.016,1.377,0.039,-0.062,286.33835,48.744099,11.126,1
1722276,K01008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,569.934135,0.001502,-0.001502,248.94045,0.00171,-0.00171,0.919,12.44,-0.076,4.1904,0.0617,-0.0617,18904.0,296.0,-296.0,38.98,11.11,-4.76,296.0,,,1.81,1.35,-0.5,66.7,1.0,q1_q17_dr25_tce,5367.0,75.0,-86.0,3.783,0.084,-0.144,2.057,0.586,-0.251,291.69672,37.238041,14.645,0
6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,56.0560754,0.0002753,-0.0002753,201.16578,0.00329,-0.00329,0.018,0.413,-0.018,4.685,0.132,-0.132,1626.0,66.7,-66.7,1.94,0.12,-0.22,233.0,,,0.69,0.15,-0.19,27.4,1.0,q1_q17_dr25_tce,3593.0,71.0,-86.0,4.757,0.054,-0.027,0.491,0.03,-0.055,289.50848,41.812119,15.849,1
6508221,K00416.01,Kepler-152 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.20795835,1.348e-05,-1.348e-05,185.84306,0.000596,-0.000596,0.64,0.003,-0.463,3.7965,0.0349,-0.0349,1596.9,10.9,-10.9,3.08,0.23,-0.12,551.0,,,21.86,5.36,-3.33,157.3,1.0,q1_q17_dr25_tce,5176.0,102.0,-102.0,4.612,0.016,-0.06,0.738,0.054,-0.031,286.86548,41.989079,14.29,1
6621116,K01226.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,137.75960504,3.352e-05,-3.352e-05,173.16476,0.00019,-0.00019,0.776,0.009,-0.008,9.1713,0.0149,-0.0149,83298.0,138.0,-138.0,49.52,7.75,-18.04,396.0,,,5.81,2.42,-3.6,885.9,1.0,q1_q17_dr25_tce,5323.0,79.0,-79.0,4.085,0.376,-0.094,1.452,0.227,-0.529,295.86691,42.062672,15.324,0
7960547,K06940.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.767341062,2.64e-07,-2.64e-07,135.2655184,3.27e-05,-3.27e-05,0.724,0.008,-0.009,4.49213,0.00083,-0.00083,244950.0,128.0,-128.0,52.84,13.66,-5.46,933.0,,,178.98,136.2,-49.88,3356.8,1.0,q1_q17_dr25_tce,5926.0,159.0,-159.0,4.513,0.072,-0.168,0.843,0.218,-0.087,291.99203,43.7668,14.143,0
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.90144976,1.07e-05,-1.07e-05,138.60548,0.00175,-0.00175,0.529,0.021,-0.46,4.1654,0.0585,-0.0585,140.7,2.9,-2.9,1.7,0.08,-0.05,1262.0,,,598.74,84.12,-66.83,50.6,3.0,q1_q17_dr25_tce,5847.0,64.0,-75.0,4.191,0.02,-0.018,1.402,0.063,-0.046,297.02826,48.208611,12.487,1
8973129,K02286.01,Kepler-1176 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.1738244,0.0001243,-0.0001243,135.62471,0.00445,-0.00445,0.251,0.209,-0.251,3.056,0.117,-0.117,532.6,28.7,-28.7,2.21,0.26,-0.19,595.0,,,29.69,9.5,-6.38,21.5,1.0,q1_q17_dr25_tce,5468.0,73.0,-82.0,4.427,0.09,-0.09,0.968,0.115,-0.084,297.91974,45.274158,15.056,1
8292840,K00260.02,Kepler-126 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,100.2830675,0.000262,-0.000262,245.04318,0.00198,-0.00198,0.535,0.029,-0.429,10.8636,0.0852,-0.0852,351.2,4.4,-4.4,2.51,0.14,-0.1,475.0,,,12.07,2.43,-1.59,81.9,1.0,q1_q17_dr25_tce,6214.0,113.0,-87.0,4.238,0.033,-0.027,1.297,0.074,-0.054,289.34732,44.208511,10.5,1
9655858,K03733.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,31.43284649,4.571e-05,-4.571e-05,138.11259,0.00141,-0.00141,0.815,0.596,-0.194,5.3541,0.0602,-0.0602,178870.0,1480.0,-1480.0,57.21,0.0,0.0,577.0,,,26.19,0.0,0.0,154.0,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,294.48807,46.334099,17.481,0
7670943,K00269.01,Kepler-1713 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.01164974,5.122e-05,-5.122e-05,185.09162,0.00238,-0.00238,0.924,0.041,-0.669,6.7367,0.0596,-0.0596,107.8,2.1,-2.1,1.83,0.07,-0.11,900.0,,,155.37,23.54,-27.37,60.8,1.0,q1_q17_dr25_tce,6477.0,103.0,-116.0,4.224,0.033,-0.027,1.459,0.058,-0.086,287.34573,43.378391,10.927,1
8247771,K02344.01,Kepler-1200 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,1.118547814,3.233e-06,-3.233e-06,132.84826,0.00224,-0.00224,0.221,0.249,-0.221,1.5534,0.0761,-0.0761,234.8,13.0,-13.0,0.98,0.08,-0.07,1174.0,,,447.97,148.57,-97.09,21.7,1.0,q1_q17_dr25_tce,4496.0,134.0,-121.0,4.65,0.021,-0.049,0.658,0.058,-0.043,296.60342,44.129261,15.793,1
9468296,K07176.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.748815953,7.835e-06,-7.835e-06,132.28021,0.00112,-0.00112,1.172,6.849,-0.442,1.9216,0.0597,-0.0597,11657.0,327.0,-327.0,26.94,2.54,-2.83,799.0,,,96.29,33.71,-27.26,43.3,1.0,q1_q17_dr25_tce,4961.0,151.0,-136.0,4.545,0.078,-0.058,0.753,0.071,-0.079,293.21976,46.05373,15.311,0
9006186,K02169.04,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,2.19251903,3.267e-05,-3.267e-05,132.2332,0.0104,-0.0104,0.616,0.362,-0.407,1.845,0.333,-0.333,18.1,3.2,-3.2,0.37,0.05,-0.01,1225.0,,,533.25,177.99,-78.86,6.6,4.0,q1_q17_dr25_tce,5450.0,108.0,-108.0,4.563,0.017,-0.094,0.842,0.093,-0.033,285.20749,45.38435,12.404,1
4489844,K06421.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.822314545,,,131.7125281,,,0.447,,,3.3374,,,32.7,,,0.54,0.15,-0.09,1922.0,,,3227.02,2560.06,-1216.51,3.8,1.0,q1_q17_dr25_tce,5709.0,154.0,-154.0,4.409,0.144,-0.176,0.938,0.253,-0.156,297.55054,39.565659,13.23,0
8120608,K00571.02,Kepler-186 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.3430025,2.57e-05,-2.57e-05,176.90387,0.00146,-0.00146,0.517,0.369,-0.3,2.7399,0.0582,-0.0582,799.7,18.9,-18.9,1.29,0.12,-0.16,379.0,,,4.87,1.4,-1.42,47.1,2.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625,1
9821454,K01529.02,Kepler-59 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.8693144,0.0001749,-0.0001749,137.721,0.013,-0.013,0.73,0.222,-0.49,4.653,0.298,-0.298,101.9,8.4,-8.4,1.09,0.34,-0.12,864.0,,,131.58,119.52,-40.47,13.9,2.0,q1_q17_dr25_tce,6296.0,169.0,-207.0,4.46,0.052,-0.221,1.006,0.312,-0.111,287.03952,46.640129,14.307,1
7603200,K00314.02,Kepler-138 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.08902241,2.414e-05,-2.414e-05,171.007634,0.000811,-0.000811,0.32,0.1,-0.32,1.7012,0.0301,-0.0301,598.3,11.7,-11.7,1.24,0.08,-0.12,338.0,,,3.1,0.7,-0.78,57.4,2.0,q1_q17_dr25_tce,3846.0,77.0,-84.0,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925,1
10686876,K07363.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.618414643,1.13e-07,-1.13e-07,134.044367,3.43e-05,-3.43e-05,0.356,0.009,-0.001,4.99923,0.00117,-0.00117,200860.0,72.4,-72.4,109.33,18.75,-34.78,2582.0,,,10502.8,5580.46,-6323.36,3260.0,1.0,q1_q17_dr25_tce,8143.0,226.0,-311.0,3.96,0.259,-0.111,2.361,0.405,-0.751,299.05673,47.909359,11.727,0
5597361,K06601.01,,CANDIDATE,CANDIDATE,0.968,0,0,0,0,17.9925973,0.0001725,-0.0001725,135.4545,0.00781,-0.00781,0.678,0.3,-0.463,2.762,0.289,-0.289,198.5,26.8,-26.8,1.62,0.46,-0.3,748.0,,,73.97,60.58,-30.56,8.7,1.0,q1_q17_dr25_tce,5931.0,160.0,-178.0,4.351,0.148,-0.181,1.087,0.303,-0.202,283.13373,40.852421,14.604,1
5474613,K01599.01,Kepler-1659 c,CONFIRMED,CANDIDATE,0.9,0,0,0,0,20.4074846,0.0003129,-0.0003129,140.1821,0.0134,-0.0134,0.986,6.191,-0.009,8.839,0.492,-0.492,363.4,18.0,-18.0,2.9,0.87,-0.31,660.0,,,44.8,39.4,-13.58,24.5,1.0,q1_q17_dr25_tce,5823.0,158.0,-193.0,4.472,0.052,-0.208,0.972,0.291,-0.104,298.37384,40.61842,14.802,1
6185496,K02858.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.47462889,7.36e-07,-7.36e-07,131.54237,0.00136,-0.00136,0.377,0.08,-0.377,1.0194,0.0554,-0.0554,331.3,13.9,-13.9,1.43,0.1,-0.14,1840.0,,,2691.55,779.02,-749.28,31.2,1.0,q1_q17_dr25_tce,4904.0,145.0,-145.0,4.527,0.072,-0.048,0.786,0.056,-0.077,284.36203,41.577549,15.692,0
5353938,K06568.01,,CANDIDATE,CANDIDATE,0.951,0,0,0,0,6.27651592,5.872e-05,-5.872e-05,136.18032,0.00807,-0.00807,0.172,0.281,-0.172,1.973,0.202,-0.202,166.0,22.9,-22.9,0.65,0.07,-0.06,532.0,,,18.89,6.55,-5.34,8.9,1.0,q1_q17_dr25_tce,3914.0,97.0,-107.0,4.748,0.05,-0.05,0.515,0.054,-0.054,289.15955,40.51181,15.516,1
3848966,K03389.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,29.7681831,0.0007597,-0.0007597,155.5003,0.0219,-0.0219,0.739,0.235,-0.515,9.425,0.7,-0.7,159.9,14.4,-14.4,3.98,0.73,-1.34,917.0,,,167.51,79.44,-98.4,13.2,1.0,q1_q17_dr25_tce,5640.0,76.0,-84.0,3.679,0.245,-0.105,2.916,0.531,-0.986,291.06937,38.914909,14.564,1
9775938,K00951.02,Kepler-258 c,CONFIRMED,CANDIDATE,0.982,0,0,0,0,33.6528474,0.0001054,-0.0001054,147.8025,0.00266,-0.00266,0.567,0.006,-0.509,3.9616,0.0949,-0.0949,1140.8,29.6,-29.6,3.05,3.52,-0.44,470.0,,,11.5,48.38,-4.03,41.9,2.0,q1_q17_dr25_tce,4954.0,148.0,-148.0,4.462,0.102,-0.578,0.885,1.019,-0.127,294.06848,46.57933,15.223,1
9579499,K01461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.94671044,4.171e-06,-4.171e-06,140.708207,0.000428,-0.000428,1.255,6.19,-0.175,2.8419,0.0238,-0.0238,6084.4,44.9,-44.9,27.43,3.13,-1.91,673.0,,,48.5,19.25,-10.88,165.3,1.0,q1_q17_dr25_tce,4859.0,146.0,-131.0,4.626,0.027,-0.063,0.702,0.08,-0.049,287.80457,46.23893,15.791,0
6424561,K04900.01,,CANDIDATE,CANDIDATE,0.942,0,0,0,0,6.6716723,5.474e-05,-5.474e-05,131.92708,0.00682,-0.00682,0.167,0.287,-0.167,2.693,0.255,-0.255,154.4,17.8,-17.8,1.27,0.43,-0.14,1024.0,,,259.72,258.68,-84.65,10.3,1.0,q1_q17_dr25_tce,6086.0,168.0,-232.0,4.435,0.07,-0.21,1.021,0.345,-0.115,284.57806,41.890259,15.134,1
10810859,K04801.01,,CANDIDATE,CANDIDATE,0.414,0,0,0,0,82.401274,0.001857,-0.001857,140.6557,0.029,-0.029,0.703,0.259,-0.495,6.48,0.984,-0.984,430.7,61.4,-61.4,2.21,0.37,-0.12,421.0,,,7.42,3.11,-1.18,10.1,1.0,q1_q17_dr25_tce,5886.0,70.0,-88.0,4.472,0.03,-0.127,1.0,0.164,-0.055,296.82895,48.173279,15.202,1
8219673,K00419.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,20.131477716,4.86e-06,-4.86e-06,189.390784,0.000187,-0.000187,1.279,0.325,-0.121,3.2806,0.0101,-0.0101,8243.2,23.4,-23.4,39.89,11.34,-3.77,670.0,,,47.49,39.59,-13.41,427.5,1.0,q1_q17_dr25_tce,6003.0,161.0,-197.0,4.507,0.048,-0.192,0.932,0.265,-0.088,285.89124,44.181728,14.519,0
5972334,K00191.02,Kepler-487 d,CONFIRMED,CANDIDATE,0.996,0,0,0,0,2.418406841,2.472e-06,-2.472e-06,132.505587,0.000864,-0.000864,0.018,0.439,-0.018,2.0744,0.0311,-0.0311,665.4,10.9,-10.9,2.25,0.23,-0.17,1226.0,,,535.84,167.62,-113.31,69.1,2.0,q1_q17_dr25_tce,5422.0,108.0,-108.0,4.484,0.063,-0.077,0.887,0.09,-0.067,295.28723,41.221958,14.991,1
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.748094239,7.553e-06,-7.553e-06,174.997206,0.000765,-0.000765,0.517,0.237,-0.325,3.5957,0.043,-0.043,2472.1,25.7,-25.7,5.52,1.7,-0.56,964.0,,,204.39,186.49,-63.82,113.2,1.0,q1_q17_dr25_tce,5973.0,169.0,-232.0,4.439,0.052,-0.221,1.085,0.334,-0.111,294.4899,39.771439,15.67,1
6022556,K00844.01,Kepler-697 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.709870784,3.043e-06,-3.043e-06,171.987982,0.000638,-0.000638,0.023,0.323,-0.023,3.0694,0.0265,-0.0265,2020.3,20.1,-20.1,4.35,0.64,-0.28,1151.0,,,415.1,163.27,-72.1,116.1,1.0,q1_q17_dr25_tce,5727.0,77.0,-85.0,4.463,0.04,-0.12,0.978,0.146,-0.062,283.86441,41.346458,15.581,1
2708278,K04102.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.89124187,1.951e-05,-1.951e-05,132.7082,0.0107,-0.0107,0.198,0.264,-0.198,4.415,0.26,-0.26,105.8,6.2,-6.2,0.93,0.1,-0.06,1312.0,,,698.9,207.66,-115.28,20.8,1.0,q1_q17_dr25_tce,5285.0,84.0,-73.0,4.474,0.06,-0.082,0.927,0.096,-0.056,290.31589,37.977779,14.486,0
7582689,K03097.02,Kepler-431 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,6.80257947,6.099e-05,-6.099e-05,138.0478,0.00729,-0.00729,0.889,0.072,-0.685,4.608,0.219,-0.219,32.7,2.4,-2.4,0.73,0.12,-0.05,1026.0,,,262.26,110.75,-47.97,14.7,2.0,q1_q17_dr25_tce,6006.0,72.0,-84.0,4.403,0.054,-0.117,1.082,0.178,-0.076,281.11234,43.227791,11.973,1
5802637,K04398.01,,CANDIDATE,CANDIDATE,0.979,0,0,0,0,7.3422467,5.537e-05,-5.537e-05,131.55382,0.00642,-0.00642,0.253,0.201,-0.253,2.029,0.192,-0.192,366.8,37.3,-37.3,1.6,0.34,-0.14,837.0,,,115.93,75.95,-32.5,11.8,1.0,q1_q17_dr25_tce,5573.0,174.0,-194.0,4.562,0.036,-0.144,0.839,0.176,-0.075,295.21127,41.086971,15.486,1
8505920,K02094.02,Kepler-1090 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,198.680859,0.002424,-0.002424,270.66535,0.00821,-0.00821,0.746,0.044,-0.519,8.282,0.258,-0.258,645.4,40.7,-40.7,2.79,0.45,-0.36,297.0,,,1.83,0.78,-0.53,16.6,2.0,q1_q17_dr25_tce,5330.0,79.0,-79.0,4.366,0.137,-0.125,1.013,0.162,-0.133,295.66287,44.525841,15.001,1
7117710,K07817.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.56679641,4.708e-06,-4.708e-06,131.8085,0.0105,-0.0105,0.322,0.16,-0.322,2.324,0.383,-0.383,26.7,2.5,-2.5,0.46,0.05,-0.02,1940.0,,,3349.38,1052.11,-398.96,14.1,1.0,q1_q17_dr25_tce,5403.0,73.0,-81.0,4.54,0.012,-0.108,0.888,0.103,-0.029,291.77136,42.671249,13.686,0
5308537,K04409.01,Kepler-1955 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,14.2651545,0.0001062,-0.0001062,143.22024,0.00528,-0.00528,0.353,0.095,-0.353,3.601,0.164,-0.164,66.3,5.5,-5.5,1.06,0.18,-0.18,853.0,,,125.45,59.13,-45.84,13.9,1.0,q1_q17_dr25_tce,5825.0,105.0,-117.0,4.237,0.156,-0.104,1.291,0.22,-0.22,299.53479,40.477779,12.515,1
11705004,K02199.01,Kepler-1806 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,9.03326435,8.042e-05,-8.042e-05,137.17738,0.00528,-0.00528,0.455,0.017,-0.455,2.857,0.187,-0.187,610.7,40.3,-40.3,1.96,0.33,-0.16,729.0,,,66.89,36.92,-17.16,18.3,1.0,q1_q17_dr25_tce,5311.0,175.0,-159.0,4.588,0.03,-0.112,0.788,0.132,-0.066,287.53503,49.801659,15.901,1
12108364,K04592.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.70544189,3.556e-06,-3.556e-06,131.6954,0.00416,-0.00416,0.328,0.122,-0.328,1.772,0.129,-0.129,133.5,10.9,-10.9,1.04,0.31,-0.1,1960.0,,,3481.65,3037.27,-998.07,13.9,1.0,q1_q17_dr25_tce,5838.0,175.0,-192.0,4.529,0.036,-0.204,0.897,0.26,-0.087,289.97791,50.668259,15.826,0
8958359,K04770.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,245.059374,0.005436,-0.005436,301.678,0.0132,-0.0132,0.0927,0.3532,-0.0927,9.549,0.601,-0.601,165.0,13.6,-13.6,1.63,0.66,-0.5,356.0,,,3.81,4.55,-2.18,15.1,,,6036.0,176.0,-149.0,4.127,0.332,-0.26,1.265,0.504,-0.394,293.81812,45.20153,12.854,0
7185487,K06839.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.53482911,5.298e-05,-5.298e-05,131.7369,0.0532,-0.0532,0.3597,0.1315,-0.3595,0.996,0.216,-0.216,704.0,110.0,-110.0,0.54,0.14,-0.13,753.0,,,75.82,49.91,-35.62,9.8,1.0,q1_q17_dr24_tce,3229.0,50.0,-50.0,5.08,0.06,-0.06,0.201,0.05,-0.05,286.61896,42.778561,16.67,0
5017058,K06486.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.161947482,6.1e-08,-6.1e-08,132.2121368,4.23e-05,-4.23e-05,0.815,0.021,-0.017,4.46886,0.00368,-0.00368,129900.0,86.9,-86.9,68.69,22.07,-16.55,2174.0,,,5300.4,4985.45,-2627.29,2435.4,1.0,q1_q17_dr25_tce,6225.0,167.0,-204.0,4.204,0.167,-0.204,1.457,0.468,-0.351,293.53088,40.15049,13.14,0
